,Job Title Index,Job ID,Job Title,Company Name,Company Location,Link
349,10,p_1172f615ab98a9f7,"Engineer - Process, Junior",Linamar Corp,"Guelph, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_1172f615ab98a9f7
350,10,p_15cbfb7bd2ae642e,Hemmera - Junior or Intermediate Environmental Scientist/Eng...,Ausenco,"Whitehorse, YT",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_15cbfb7bd2ae642e
351,10,p_781703f4a87379dc,Junior Biologist/Scientist,Jacobs,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_781703f4a87379dc
352,10,p_d30dead5b09ed169,Jr Data Integration Engineer,KORE Software,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_d30dead5b09ed169
353,10,p_6386f4418f561175,Junior Traffic Engineer (EIT),McElhanney Ltd.,"Surrey, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_6386f4418f561175
354,10,p_47b9353b933891bf,Junior Field Technician / Field Engineer,Tower Engineering Professionals,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_47b9353b933891bf
355,10,pj_0cc44f9f31e48675,Backend Engineer,Flybits,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=pj_0cc44f9f31e48675
356,10,p_cb14c70f08d04d42,Junior Acoustics & Vibration Specialist/Engineer,Wood Plc,"Oakville, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_cb14c70f08d04d42
357,10,p_9ceafce891ea94d2,Sr. Tooling Engineer,Martinrea International Inc.,"St. Marys, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_9ceafce891ea94d2
358,10,p_2d7881ae67dc1431,Rock Mechanics Engineer,Kirkland Lake Gold,"Kirkland Lake, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_2d7881ae67dc1431
359,10,p_a70e22f29467e114,Junior Software Developer,DNAstack,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_a70e22f29467e114
360,10,p_37c796afe1aadf2d,Systems Engineering Intern,CommScope,"Mississauga, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_37c796afe1aadf2d
361,10,p_5b961b044aa4ba84,Front End Engineer,Amazon Dev Centre Canada ULC,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_5b961b044aa4ba84
362,10,pj_80e2161f64027d78,"Superintendent, Ore Body Knowledge",Rio Tinto,"Yellowknife, NT",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=pj_80e2161f64027d78
363,10,p_aef2b75133b0106b,Tier 3 Systems Engineer,Powerland,"Regina, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_aef2b75133b0106b
364,10,p_a1091a52f7ff5973,"Data Scientist, AWS Security- Ottawa/Toronto","AMZN CAN Fulfillment Svcs, ULC","Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_a1091a52f7ff5973
365,10,p_3c38c4bf9b5f334e,Senior Back-End Engineer,Insticator Inc,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_3c38c4bf9b5f334e
366,10,p_b15158324febedbb,Software Development Engineer,"AMZN CAN Fulfillment Svcs, ULC","Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_b15158324febedbb
367,10,p_c98f4e2006a844b0,Intermediate Project Hydrogeologist,SNC-Lavalin,"Nelson, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_c98f4e2006a844b0
368,10,p_186de4753a37f262,Silicon Design Engineer 2 - 82024,"Advanced Micro Devices, Inc.","Markham, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_186de4753a37f262
369,10,p_c9a1c7ca37343229,Intermediate Environmental Soil and Groundwater Investigatio...,Equilibrium Environmental Inc.,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_c9a1c7ca37343229
370,10,p_4d44f61f48f8ba7a,"Automation Technician, Junior",Linamar Corp,"Guelph, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_4d44f61f48f8ba7a
371,10,p_3fd3f65e2782b38c,Junior Process/Mechanical Engineer,SNC-Lavalin,"Mississauga, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_3fd3f65e2782b38c
372,10,p_be8987edc11cf5b3,Production Specialist,Nanotech Security,"Thurso, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_be8987edc11cf5b3
373,10,p_dc22a48a1a1fe3af,Principal Mechanical Engineer,"Ultra Maritime, Maritime Systems","Halifax, NS",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_dc22a48a1a1fe3af
374,10,p_aef2b75133b0106b,Tier 3 Systems Engineer,Powerland,"Regina, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_aef2b75133b0106b
375,10,p_3c38c4bf9b5f334e,Senior Back-End Engineer,Insticator Inc,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_3c38c4bf9b5f334e
376,10,p_186de4753a37f262,Silicon Design Engineer 2 - 82024,"Advanced Micro Devices, Inc.","Markham, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_186de4753a37f262
377,10,p_c9a1c7ca37343229,Intermediate Environmental Soil and Groundwater Investigatio...,Equilibrium Environmental Inc.,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_c9a1c7ca37343229
378,10,p_395adc8078afc345,Data Scientist Team Lead,MightyHive,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_395adc8078afc345
379,10,p_ec81d1ece1de39bf,Water Resources Engineer,Dillon Consulting Limited,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_ec81d1ece1de39bf
380,10,pj_94541377e6ef67bf,Senior Geotechnical Engineer (Surface),Rio Tinto,"Yellowknife, NT",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=pj_94541377e6ef67bf
381,10,p_e1fc4e641f2d2be6,Assistant Golf Professional,New Castle Hotels,"Saint Andrews, NB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_e1fc4e641f2d2be6
382,10,p_ce1c9d6b1b18d7d1,"Security Engineer, AWS Security- Ottawa/Toronto","AMZN CAN Fulfillment Svcs, ULC","Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_ce1c9d6b1b18d7d1
383,10,p_c967d2eafdc3e45f,Senior Backend Developer,CoLab Software,"St. John's, NL",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_c967d2eafdc3e45f
384,10,p_d3e41b314ea637bc,"Senior Data Scientist, AWS Security- Ottawa/Toronto",Amazon Dev Centre Canada ULC,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_d3e41b314ea637bc
385,10,p_6de795974b8cfef2,"Intermediate Structural / Building Science Engineer- London,...",IRC Building Sciences Group,"London, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_6de795974b8cfef2
386,10,p_651d98ed5c47e13b,Environmental Division Manager,McElhanney Ltd.,"Langley, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_651d98ed5c47e13b
387,10,p_0871681b96393ed3,Senior Project Hydrogeologist,SNC-Lavalin,"Nelson, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_0871681b96393ed3
388,10,p_41a43b0e87ded22c,"Senior Staff Software Engineer, Ingestion and Query",Lookout,Ontario,https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_41a43b0e87ded22c
389,10,p_d3e41b314ea637bc,"Senior Data Scientist, AWS Security- Ottawa/Toronto",Amazon Dev Centre Canada ULC,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_d3e41b314ea637bc
390,10,p_6de795974b8cfef2,"Intermediate Structural / Building Science Engineer- London,...",IRC Building Sciences Group,"London, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_6de795974b8cfef2
391,10,p_651d98ed5c47e13b,Environmental Division Manager,McElhanney Ltd.,"Langley, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_651d98ed5c47e13b
392,10,p_0871681b96393ed3,Senior Project Hydrogeologist,SNC-Lavalin,"Nelson, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_0871681b96393ed3
393,10,p_1f4cd521b58d1b30,Intermediate Geotechnical Engineer (2 positions) - Mississau...,GHD,"Mississauga, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_1f4cd521b58d1b30
394,10,p_3968e7316a63eb45,Software Development Engineer – In-Memory Distributed System...,Amazon Dev Centre Canada ULC,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_3968e7316a63eb45
395,10,p_3051ed1d9096b0d6,Structural Project Manager,GEI Consultants Inc,"Kitchener, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_3051ed1d9096b0d6
396,10,p_f72abf11e62ac218,Pr. Engineer-Design,Microchip Technology,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_f72abf11e62ac218
397,10,p_f18e0002e03cf044,Principal UI Engineer/Developer,Informatica,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_f18e0002e03cf044
398,10,p_16c25f3d19f79e12,"Senior Software Engineer, Full Stack (Java, Javascript)",Tableau,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_16c25f3d19f79e12
399,10,p_6f74424118f7fb71,"Sr. PM, Transportation Planning & Environmental Assessments",Parsons,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_6f74424118f7fb71
400,10,p_0f6482d1b09bf9b4,Senior Full Stack Developer,PAI Health,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_0f6482d1b09bf9b4
401,10,p_ddbdd6c41b2ef901,"Senior Software Engineer, Full Stack (Java, Javascript)",Salesforce,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_ddbdd6c41b2ef901
402,10,p_ba77759e46296edb,"Software Development Engineer, AWS Security- Toronto/Ottawa","AMZN CAN Fulfillment Svcs, ULC","Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=80&vjk=p_ba77759e46296edb
403,10,p_0340617fb60f53a3,Senior Structural Engineer,Hatch,"Greater Sudbury, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=90&vjk=p_0340617fb60f53a3
404,10,p_389e08f6647990f5,Senior Mine Engineer,Pretium Resources,British Columbia,https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=90&vjk=p_389e08f6647990f5
405,10,p_2abd73ff8802a76f,Senior Network Specialist,Combat Networks,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=90&vjk=p_2abd73ff8802a76f
406,10,p_d79573da17f1434f,Senior Backend Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=90&vjk=p_d79573da17f1434f
407,10,p_a00f570f39550cc4,Urban Assessment and Remediation Professional #17-2010-RR-C...,Millennium EMS Solutions,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=90&vjk=p_a00f570f39550cc4
408,10,p_3d070f145e1d6300,Backend Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=90&vjk=p_3d070f145e1d6300
409,10,p_81c0bb2eae9750d2,Senior Fullstack Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=90&vjk=p_81c0bb2eae9750d2
410,10,p_da66e3b24d28e98a,Environmental Engineer / Geoscientist,SLR Consulting (Canada),"Regina, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=100&vjk=p_da66e3b24d28e98a
411,10,p_81d25cf2d0695369,Front End Developer,Operto Guest Technologies,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=100&vjk=p_81d25cf2d0695369
412,10,p_0340617fb60f53a3,Senior Structural Engineer,Hatch,"Greater Sudbury, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=100&vjk=p_0340617fb60f53a3
413,10,p_389e08f6647990f5,Senior Mine Engineer,Pretium Resources,British Columbia,https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=100&vjk=p_389e08f6647990f5
414,10,p_2abd73ff8802a76f,Senior Network Specialist,Combat Networks,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=100&vjk=p_2abd73ff8802a76f
415,10,p_d79573da17f1434f,Senior Backend Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=100&vjk=p_d79573da17f1434f
416,10,p_a00f570f39550cc4,Urban Assessment and Remediation Professional #17-2010-RR-C...,Millennium EMS Solutions,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=100&vjk=p_a00f570f39550cc4
417,10,p_3d070f145e1d6300,Backend Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=100&vjk=p_3d070f145e1d6300
418,10,p_81c0bb2eae9750d2,Senior Fullstack Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=100&vjk=p_81c0bb2eae9750d2
419,10,p_f005a40cd65ad4ca,"Senior Software Development Engineer, AWS Security- Ottawa/T...","AMZN CAN Fulfillment Svcs, ULC","Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_f005a40cd65ad4ca
420,10,p_813c534deed4c444,Junior Urban Assessment and Remediation Professional #18-201...,Millennium EMS Solutions,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_813c534deed4c444
421,10,p_d97d263d412a455c,Fullstack Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_d97d263d412a455c
422,10,p_f96c3f6ff3facd01,Jr. Nuage/Cloud 2LS CS Engineer,ION IP Optical Networks,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_f96c3f6ff3facd01
423,10,p_f963cfa272b57d99,#21-2010-AR-GP Junior Assessment and Remediation Professiona...,Millennium EMS Solutions,"Grande Prairie, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_f963cfa272b57d99
424,10,p_4f132dadad130133,Environmental Engineer/Geoscientist,SLR Consulting,"Regina, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_4f132dadad130133
425,10,p_da66e3b24d28e98a,Environmental Engineer / Geoscientist,SLR Consulting (Canada),"Regina, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_da66e3b24d28e98a
426,10,p_81d25cf2d0695369,Front End Developer,Operto Guest Technologies,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_81d25cf2d0695369
427,10,p_0340617fb60f53a3,Senior Structural Engineer,Hatch,"Greater Sudbury, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_0340617fb60f53a3
428,10,p_389e08f6647990f5,Senior Mine Engineer,Pretium Resources,British Columbia,https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_389e08f6647990f5
429,10,p_2abd73ff8802a76f,Senior Network Specialist,Combat Networks,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_2abd73ff8802a76f
430,10,p_d79573da17f1434f,Senior Backend Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_d79573da17f1434f
431,10,p_a00f570f39550cc4,Urban Assessment and Remediation Professional #17-2010-RR-C...,Millennium EMS Solutions,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_a00f570f39550cc4
432,10,p_3d070f145e1d6300,Backend Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_3d070f145e1d6300
433,10,p_81c0bb2eae9750d2,Senior Fullstack Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=110&vjk=p_81c0bb2eae9750d2
434,10,p_2b4b3cb1d0b7ae36,"Senior Project Manager, Transportation Planning & Environmen...",Parsons,"Markham, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_2b4b3cb1d0b7ae36
435,10,p_813c534deed4c444,Junior Urban Assessment and Remediation Professional #18-201...,Millennium EMS Solutions,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_813c534deed4c444
436,10,p_d97d263d412a455c,Fullstack Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_d97d263d412a455c
437,10,p_f96c3f6ff3facd01,Jr. Nuage/Cloud 2LS CS Engineer,ION IP Optical Networks,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_f96c3f6ff3facd01
438,10,p_f963cfa272b57d99,#21-2010-AR-GP Junior Assessment and Remediation Professiona...,Millennium EMS Solutions,"Grande Prairie, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_f963cfa272b57d99
439,10,p_4f132dadad130133,Environmental Engineer/Geoscientist,SLR Consulting,"Regina, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_4f132dadad130133
440,10,p_da66e3b24d28e98a,Environmental Engineer / Geoscientist,SLR Consulting (Canada),"Regina, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_da66e3b24d28e98a
441,10,p_81d25cf2d0695369,Front End Developer,Operto Guest Technologies,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_81d25cf2d0695369
442,10,p_0340617fb60f53a3,Senior Structural Engineer,Hatch,"Greater Sudbury, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_0340617fb60f53a3
443,10,p_389e08f6647990f5,Senior Mine Engineer,Pretium Resources,British Columbia,https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_389e08f6647990f5
444,10,p_2abd73ff8802a76f,Senior Network Specialist,Combat Networks,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_2abd73ff8802a76f
445,10,p_d79573da17f1434f,Senior Backend Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_d79573da17f1434f
446,10,p_a00f570f39550cc4,Urban Assessment and Remediation Professional #17-2010-RR-C...,Millennium EMS Solutions,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_a00f570f39550cc4
447,10,p_3d070f145e1d6300,Backend Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_3d070f145e1d6300
448,10,p_81c0bb2eae9750d2,Senior Fullstack Software Engineer,SnapTravel,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=120&vjk=p_81c0bb2eae9750d2
449,11,p_e591b271e7e17473,Junior R&D Engineer (Temporary 1 year),Enerkem Inc.,"Westbury, QC",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_e591b271e7e17473
450,11,p_f83316d9f3a1a1f0,Manager of Project Controls - Ontario,GHD,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_f83316d9f3a1a1f0
451,11,p_b66c31a21bb86b95,Project Controls Manager - Ontario,GHD,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_b66c31a21bb86b95
452,11,p_7a433682fd0df720,Senior Geotechnical Engineer,Tetra Tech,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_7a433682fd0df720
453,11,p_bb32230b8141d238,Junior Process Engineer,Enerkem Inc.,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_bb32230b8141d238
454,11,p_2158dfd62c9b326f,Senior Mechanical Engineer,AECOM,"Whitby, ON",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_2158dfd62c9b326f
455,11,p_bfd41e99e4c4459b,"Sustainability and Governance, Risk Assurance, Manager",PwC,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_bfd41e99e4c4459b
456,11,p_f2d5f28cc972a50f,Engineering Manager - GTA,GHD,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_f2d5f28cc972a50f
457,11,p_e53ebff65974d95f,Geotechnical Engineer,Tetra Tech,"Edmonton, AB",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_e53ebff65974d95f
458,11,p_7f41054642650cfa,Senior Buildings Mechanical Engineer,Jacobs,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_7f41054642650cfa
459,11,p_8a1123325ba270e3,Electrical EIT - Vancouver,Ausenco,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_8a1123325ba270e3
460,11,p_7c25592e995b383c,Sr. Firmware Engineer,Neurio Technology,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_7c25592e995b383c
461,11,p_66cdb9a2c5c6f939,Waste Managment Specialist,GHD,"Richmond, BC",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_66cdb9a2c5c6f939
462,11,p_1f4cd521b58d1b30,Intermediate Geotechnical Engineer (2 positions) - Mississau...,GHD,"Mississauga, ON",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_1f4cd521b58d1b30
463,11,p_15e52d63cdf26012,Senior Geotechnical Engineer,AECOM,"Edmonton, AB",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=p_15e52d63cdf26012
464,11,p_850f5e5d617f52d6,Senior Geotechnical Engineer (Mississauga),GHD,"Mississauga, ON",https://ca.indeed.com/jobs?q=Junior+Sustainable+Energy+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_850f5e5d617f52d6
